id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
38314,19157,38315,3089,4106,53174000,2563,2,100,46,0,0
38315,19157,38314,4106,3089,46826000,3054,4,0,98,0,0
38316,19158,38317,3089,4106,84252000,2757,7,0,92,0,0
38317,19158,38316,4106,3089,15748000,2838,1,0,32,0,0
38318,19159,38319,177,4070,31709769,2629,3,0,72,0,0
38319,19159,38318,4070,177,68288231,4505,5,0,71,0,1
38320,19160,38321,1310,177,73128000,4001,9,0,75,0,0
38321,19160,38320,177,1310,26872000,4995,4,10,20,0,0
38322,19161,38323,468,3048,95358000,4274,1,0,82,0,0
38323,19161,38322,3048,468,4645000,1935,8,0,20,0,0
38324,19162,38325,4139,2936,30804331,2094,2,10,12,0,0
38325,19162,38324,2936,4139,69194669,2354,3,10,21,0,1
38326,19163,38327,54,4139,94042000,4221,5,0,89,0,0
38327,19163,38326,4139,54,5958000,3678,7,10,46,0,0
38328,19164,38329,3115,248,25919000,4483,3,0,74,0,0
38329,19164,38328,248,3115,74081000,3055,6,0,82,0,0
38330,19165,38331,353,3653,1211000,1711,9,1000,16,0,0
38331,19165,38330,3653,353,98789000,2424,1,0,18,0,0
38332,19166,38333,3653,344,41998000,4942,5,0,68,0,0
38333,19166,38332,344,3653,58003000,4013,8,0,13,0,0
38334,19167,38335,353,3653,51518000,4373,9,10,15,0,0
38335,19167,38334,3653,353,48482000,3314,1,0,46,0,0
38336,19168,38337,468,4137,54817000,1342,5,10,77,0,0
38337,19168,38336,4137,468,45182000,4617,5,0,76,0,0
38338,19169,38339,4137,227,33598000,2750,1,10,44,0,0
38339,19169,38338,227,4137,66401000,3465,3,100,57,0,0
38340,19170,38341,87,4137,26505000,4989,8,0,30,0,0
38341,19170,38340,4137,87,73495000,3241,2,0,19,0,0
38342,19171,38343,4137,457,6877000,1302,4,0,85,0,0
38343,19171,38342,457,4137,93123000,4474,9,10,19,0,0
38344,19172,38345,4137,194,33850000,2093,7,0,15,0,0
38345,19172,38344,194,4137,66149000,1548,8,10,32,0,0
38346,19173,38347,4137,915,33025000,3710,3,0,75,0,0
38347,19173,38346,915,4137,66973000,4461,4,1000,96,0,0
38348,19174,38349,4137,660,78683000,1448,6,0,99,0,0
38349,19174,38348,660,4137,21316000,1425,7,0,98,0,0
38350,19175,38351,3653,350,86043000,1417,9,10,37,0,0
38351,19175,38350,350,3653,13957000,1408,7,0,27,0,0
38352,19176,38353,3968,4105,56617000,4880,1,0,48,0,0
38353,19176,38352,4105,3968,43383000,2314,1,10,11,0,0
38354,19177,38355,4139,2936,13594000,3244,6,0,87,0,0
38355,19177,38354,2936,4139,86406000,3538,9,10,14,0,0
38356,19178,38357,3653,344,54113000,2306,1,10,77,0,0
38357,19178,38356,344,3653,45887000,4989,8,0,30,0,0
38358,19179,38359,2010,4084,38311601,2629,5,0,15,0,0
38359,19179,38358,4084,2010,61688399,1573,9,0,66,0,1
38360,19180,38361,58,4134,55352000,4521,8,0,92,0,0
38361,19180,38360,4134,58,44649000,4993,8,0,25,0,0
38362,19181,38363,334,4134,75157000,1118,9,0,79,0,0
38363,19181,38362,4134,334,24842000,2908,6,0,19,0,0
38364,19182,38365,106,4140,55657469,2777,5,0,25,0,1
38365,19182,38364,4140,106,44341531,3642,2,10,47,0,0
38366,19183,38367,3007,76,74494000,3381,5,0,40,0,0
38367,19183,38366,76,3007,25505000,4255,5,10,87,0,0
38368,19184,38369,3061,340,44333829,2888,2,1000,82,0,0
38369,19184,38368,340,3061,55665171,1026,2,0,79,0,1
38370,19185,38371,3576,4141,40922000,1211,4,0,86,0,0
38371,19185,38370,4141,3576,59077000,3790,6,0,68,0,0
38372,19186,38373,1200,4127,86013000,2691,6,0,86,0,0
38373,19186,38372,4127,1200,13987000,1092,2,10,19,0,0
38374,19187,38375,54,4105,55014000,2315,7,0,42,0,0
38375,19187,38374,4105,54,44986000,2145,2,0,24,0,0
38376,19188,38377,1524,3467,77073000,1948,9,1000,99,0,0
38377,19188,38376,3467,1524,22928000,2604,3,0,95,0,0
38378,19189,38379,33,3843,96668346,3341,8,0,86,0,0
38379,19189,38378,3843,33,3331654,3251,4,0,76,0,1
38380,19190,38381,54,4048,55509746,1737,1,0,14,0,3
38381,19190,38380,4048,54,44491254,2405,6,0,25,0,1
38382,19191,38383,3269,820,23090335,4139,8,0,90,0,0
38383,19191,38382,820,3269,76908665,2633,5,10,56,0,1
38384,19192,38385,468,3843,90027000,3374,8,0,23,0,0
38385,19192,38384,3843,468,9972000,2027,3,0,27,0,0
38386,19193,38387,263,1475,31813955,2911,6,0,29,0,0
38387,19193,38386,1475,263,68186045,1924,9,0,69,0,1
38388,19194,38389,46,871,35982000,2491,1,0,60,0,0
38389,19194,38388,871,46,64018000,4271,9,0,51,0,0
38390,19195,38391,54,4141,51799841,3267,6,0,72,0,1
38391,19195,38390,4141,54,48199159,4288,3,10,99,0,1
38392,19196,38393,46,1475,9021107,1005,5,0,55,0,2
38393,19196,38392,1475,46,90977893,1845,8,0,74,0,2
38394,19197,38395,263,359,75636000,1882,8,0,91,0,0
38395,19197,38394,359,263,24363000,4195,7,0,82,0,0
38396,19198,38397,3285,130,28746000,3487,5,0,15,0,0
38397,19198,38396,130,3285,71251000,3400,6,0,22,0,0
38398,19199,38399,263,332,44592245,1917,5,0,28,0,1
38399,19199,38398,332,263,55404755,1803,5,0,70,0,0
38400,19200,38401,422,4142,23142000,2809,4,10,57,0,0
38401,19200,38400,4142,422,76858000,1812,2,100,61,0,0
38402,19201,38403,3440,1931,56637000,1720,5,0,26,0,0
38403,19201,38402,1931,3440,43362000,3325,1,10,35,0,0
38404,19202,38405,2731,4048,11900000,3014,5,0,99,0,0
38405,19202,38404,4048,2731,88100000,1813,3,1000,47,0,0
38406,19203,38407,46,1474,11831153,4297,7,0,70,0,0
38407,19203,38406,1474,46,88169847,1201,3,0,16,0,1
38408,19204,38409,3449,4048,92976000,4806,7,0,37,0,0
38409,19204,38408,4048,3449,7022000,1400,9,0,12,0,0
38410,19205,38411,3115,3657,61569000,3435,7,100,65,0,0
38411,19205,38410,3657,3115,38432000,2384,5,0,49,0,0
38412,19206,38413,4143,359,34932784,3907,4,10,18,0,0
38413,19206,38412,359,4143,65068216,1659,4,0,28,0,1
38414,19207,38415,4143,355,54612005,2338,2,0,64,0,1
38415,19207,38414,355,4143,45387995,2319,4,0,31,0,0
38416,19208,38417,4143,355,69792991,1251,9,0,28,0,0
38417,19208,38416,355,4143,30207009,2043,1,10,79,0,1
38418,19209,38419,3200,2592,91111000,2148,3,0,14,0,0
38419,19209,38418,2592,3200,8889000,1075,5,10,40,0,0
38420,19210,38421,3729,3164,84994000,2658,6,0,99,0,0
38421,19210,38420,3164,3729,15006000,1107,7,0,10,0,0
38422,19211,38423,4084,400,57353000,1788,8,0,54,0,0
38423,19211,38422,400,4084,42647000,1436,3,0,69,0,0
38424,19212,38425,3269,326,81267000,2012,2,0,76,0,0
38425,19212,38424,326,3269,18732000,3722,6,10,29,0,0
38426,19213,38427,4144,971,55989149,4925,6,0,11,0,0
38427,19213,38426,971,4144,44011851,1751,6,0,95,0,1
38428,19214,38429,4084,4048,17241000,4980,6,0,73,0,0
38429,19214,38428,4048,4084,82758000,3376,9,0,47,0,0
38430,19215,38431,201,340,94437000,2739,8,0,38,0,0
38431,19215,38430,340,201,5563000,4596,1,10,74,0,0
38432,19216,38433,4084,354,68284057,2762,6,0,67,0,1
38433,19216,38432,354,4084,31714943,4279,3,0,12,0,0
38434,19217,38435,2687,177,9642000,2659,7,0,12,0,0
38435,19217,38434,177,2687,90359000,2480,8,1000,25,0,0
38436,19218,38437,77,4128,51307000,2666,6,0,87,0,0
38437,19218,38436,4128,77,48692000,3335,9,0,92,0,0
38438,19219,38439,2,4128,67942000,4891,7,0,89,0,0
38439,19219,38438,4128,2,32057000,3750,8,0,29,0,0
38440,19220,38441,513,4128,30790127,1689,1,0,76,0,1
38441,19220,38440,4128,513,69209873,4558,5,0,22,0,0
38442,19221,38443,130,4128,61033000,1651,4,0,63,0,0
38443,19221,38442,4128,130,38965000,4101,1,10,48,0,0
38444,19222,38445,177,4128,53165000,3189,1,0,85,0,0
38445,19222,38444,4128,177,46836000,1162,6,0,30,0,0
38446,19223,38447,54,4128,41212000,4714,9,0,87,0,0
38447,19223,38446,4128,54,58788000,4603,7,0,22,0,0
38448,19224,38449,46,4128,969022,1702,9,10,81,0,1
38449,19224,38448,4128,46,99030978,3045,2,0,23,0,0
38450,19225,38451,282,4128,64380000,1614,3,0,18,0,0
38451,19225,38450,4128,282,35622000,4704,1,10,57,0,0
38452,19226,38453,4084,76,40168000,2942,9,0,63,0,0
38453,19226,38452,76,4084,59832000,3680,2,10,12,0,0
38454,19227,38455,4145,177,21543471,4510,9,0,20,0,0
38455,19227,38454,177,4145,78455529,3269,6,0,77,0,1
38456,19228,38457,2739,422,85912000,3292,1,0,92,0,0
38457,19228,38456,422,2739,14088000,3267,2,0,24,0,0
38458,19229,38459,4146,326,84268611,4267,4,0,71,0,1
38459,19229,38458,326,4146,15729389,2285,7,0,11,0,3
38460,19230,38461,4147,3431,93791455,2055,4,0,59,0,0
38461,19230,38460,3431,4147,6207545,2257,5,0,78,0,1
38462,19231,38463,4084,227,62094000,1657,6,0,15,0,0
38463,19231,38462,227,4084,37906000,4227,7,0,39,0,0
38464,19232,38465,2640,756,81248649,1724,2,10,96,0,1
38465,19232,38464,756,2640,18750351,2931,2,10,15,0,3
38466,19233,38467,3496,4048,94772000,3729,1,0,33,0,0
38467,19233,38466,4048,3496,5226000,2083,8,10,96,0,0
38468,19234,38469,915,3101,20941000,3192,1,0,24,0,0
38469,19234,38468,3101,915,79059000,3728,1,0,68,0,0
38470,19235,38471,820,4148,21703616,4057,6,0,23,0,1
38471,19235,38470,4148,820,78296384,1551,6,0,93,0,0
38472,19236,38473,3269,915,29672000,4629,9,0,88,0,0
38473,19236,38472,915,3269,70327000,3448,4,0,91,0,0
38474,19237,38475,177,4149,97793629,4619,7,0,85,0,0
38475,19237,38474,4149,177,2205371,2632,8,0,72,0,1
38476,19238,38477,130,4128,15283000,1749,4,0,29,0,0
38477,19238,38476,4128,130,84716000,4320,8,0,74,0,0
38478,19239,38479,3269,177,60817000,4477,8,0,79,0,0
38479,19239,38478,177,3269,39181000,3458,6,1000,73,0,0
38480,19240,38481,3049,3917,11195000,2817,1,0,86,0,0
38481,19240,38480,3917,3049,88804000,1377,6,0,53,0,0
38482,19241,38483,1115,4150,44808049,2142,6,0,77,0,1
38483,19241,38482,4150,1115,55192951,4159,3,0,20,0,0
38484,19242,38485,2780,4131,71104995,3857,2,100,17,0,2
38485,19242,38484,4131,2780,28894005,3232,6,0,21,0,0
38486,19243,38487,292,1476,69581000,4576,7,0,64,0,0
38487,19243,38486,1476,292,30417000,2341,9,0,47,0,0
38488,19244,38489,468,3636,86743000,4586,7,0,94,0,0
38489,19244,38488,3636,468,13256000,4532,4,1000,81,0,0
38490,19245,38491,3636,227,91766000,1516,2,0,29,0,0
38491,19245,38490,227,3636,8236000,1053,9,0,93,0,0
38492,19246,38493,3450,4048,35499000,1156,4,0,78,0,0
38493,19246,38492,4048,3450,64502000,2102,6,0,42,0,0
38494,19247,38495,1608,177,88096122,4395,6,10,67,0,0
38495,19247,38494,177,1608,11903878,2995,1,1000,93,0,1
38496,19248,38497,475,3164,12277000,2981,3,10,70,0,0
38497,19248,38496,3164,475,87722000,4364,7,10,23,0,0
38498,19249,38499,2,4048,16162452,1496,9,10,14,0,1
38499,19249,38498,4048,2,83836548,4966,9,0,70,0,1
38500,19250,38501,3482,3996,28260814,2660,7,0,78,0,0
38501,19250,38500,3996,3482,71740186,4952,9,0,95,0,1
38502,19251,38503,4084,820,71936000,1203,3,1000,81,0,0
38503,19251,38502,820,4084,28065000,1771,6,0,70,0,0
38504,19252,38505,4151,348,96502000,3503,7,0,56,0,0
38505,19252,38504,348,4151,3498000,4471,9,0,73,0,0
38506,19253,38507,3449,63,30321000,3607,7,1000,78,0,0
38507,19253,38506,63,3449,69678000,1909,8,0,38,0,0
38508,19254,38509,3735,1426,49766000,3445,2,10,75,0,0
38509,19254,38508,1426,3735,50233000,2971,4,0,77,0,0
38510,19255,38511,4079,3449,29733000,2478,4,0,92,0,0
38511,19255,38510,3449,4079,70265000,4647,5,10,25,0,0
38512,19256,38513,457,4131,95171000,4102,8,0,51,0,0
38513,19256,38512,4131,457,4829000,2575,5,0,41,0,0
38514,19257,38515,46,4152,65102000,2748,3,0,33,0,0
38515,19257,38514,4152,46,34896000,4292,5,0,24,0,0
38516,19258,38517,513,4142,52691200,2765,6,0,99,0,0
38517,19258,38516,4142,513,47306800,3960,1,10,61,0,1
38518,19259,38519,4153,2879,7338000,3527,3,10,86,0,0
38519,19259,38518,2879,4153,92661000,3041,6,0,50,0,0
38520,19260,38521,3750,4154,88775000,3156,3,0,64,0,0
38521,19260,38520,4154,3750,11225000,3868,9,0,41,0,0
38522,19261,38523,4130,4155,66782000,4569,3,0,86,0,0
38523,19261,38522,4155,4130,33217000,2265,2,1000,22,0,0
38524,19262,38525,4135,4136,35438000,2457,3,10,94,0,0
38525,19262,38524,4136,4135,64560000,2307,6,0,20,0,0
38526,19263,38527,46,334,82725279,3888,9,0,50,0,1
38527,19263,38526,334,46,17274721,4021,7,0,89,0,0
38528,19264,38529,4028,820,19188797,2736,2,10,72,0,0
38529,19264,38528,820,4028,80810203,1016,8,0,13,0,1
38530,19265,38531,220,4155,87288000,1397,9,0,53,0,0
38531,19265,38530,4155,220,12711000,4358,4,100,59,0,0
38532,19266,38533,46,4156,50385000,2357,8,0,25,0,0
38533,19266,38532,4156,46,49614000,1852,8,1000,62,0,0
38534,19267,38535,4028,340,79296374,3527,6,10,17,0,1
38535,19267,38534,340,4028,20702626,1199,1,0,97,0,0
38536,19268,38537,343,3994,4069396,1655,2,0,17,0,1
38537,19268,38536,3994,343,95929604,3925,7,0,16,0,0
38538,19269,38539,3440,2,99080000,1352,3,0,41,0,0
38539,19269,38538,2,3440,918000,4551,6,0,85,0,0
38540,19270,38541,3269,343,76625345,4043,3,0,88,0,1
38541,19270,38540,343,3269,23374655,1126,5,0,87,0,1
38542,19271,38543,356,3269,95147000,1175,5,0,55,0,0
38543,19271,38542,3269,356,4853000,3206,6,0,75,0,0
38544,19272,38545,2592,17,98499000,2888,2,10,36,0,0
38545,19272,38544,17,2592,1500000,3042,2,0,91,0,0
38546,19273,38547,3052,201,71921000,4798,5,0,28,0,0
38547,19273,38546,201,3052,28079000,3797,1,0,92,0,0
38548,19274,38549,1041,177,95762000,2947,2,0,47,0,0
38549,19274,38548,177,1041,4237000,3765,1,100,74,0,0
38550,19275,38551,3449,2498,41502000,3486,1,0,95,0,0
38551,19275,38550,2498,3449,58498000,4492,4,0,25,0,0
38552,19276,38553,3187,347,61143000,2794,3,0,97,0,0
38553,19276,38552,347,3187,38858000,3006,2,0,78,0,0
38554,19277,38555,46,4155,67489000,1986,2,0,39,0,0
38555,19277,38554,4155,46,32513000,1703,5,1000,25,0,0
38556,19278,38557,4050,4048,6192000,2583,8,0,28,0,0
38557,19278,38556,4048,4050,93807000,4588,9,10,65,0,0
38558,19279,38559,2592,3504,38445000,2784,9,10,25,0,0
38559,19279,38558,3504,2592,61555000,2389,7,0,63,0,0
38560,19280,38561,1426,2364,42917000,1166,3,1000,58,0,0
38561,19280,38560,2364,1426,57083000,1295,2,100,58,0,0
38562,19281,38563,3450,4150,45173636,2734,4,10,22,0,0
38563,19281,38562,4150,3450,54826364,3438,5,10,66,0,1
38564,19282,38565,2592,3504,65430000,4999,5,0,87,0,0
38565,19282,38564,3504,2592,34570000,3907,1,1000,91,0,0
38566,19283,38567,4048,1436,60740000,4847,1,0,16,0,0
38567,19283,38566,1436,4048,39260000,2179,8,0,27,0,0
38568,19284,38569,4157,356,88373000,2749,9,0,31,0,0
38569,19284,38568,356,4157,11628000,2760,1,0,56,0,0
38570,19285,38571,3745,177,63979000,2788,2,0,72,0,0
38571,19285,38570,177,3745,36019000,3146,5,0,61,0,0
38572,19286,38573,3295,1436,95319000,3022,7,0,97,0,0
38573,19286,38572,1436,3295,4682000,1991,7,0,67,0,0
38574,19287,38575,2427,1436,59202000,3794,6,10,54,0,0
38575,19287,38574,1436,2427,40795000,3516,2,100,79,0,0
38576,19288,38577,54,1419,95814735,2553,3,0,25,0,0
38577,19288,38576,1419,54,4184265,1279,6,10,27,0,1
38578,19289,38579,76,63,34343000,2910,5,0,70,0,0
38579,19289,38578,63,76,65656000,2188,6,10,76,0,0
38580,19290,38581,2010,3753,11733000,3371,2,0,70,0,0
38581,19290,38580,3753,2010,88265000,1873,2,10,55,0,0
38582,19291,38583,2520,1076,87296000,2616,7,0,19,0,0
38583,19291,38582,1076,2520,12704000,4394,6,10,99,0,0
38584,19292,38585,63,2099,52517000,2997,7,10,97,0,0
38585,19292,38584,2099,63,47483000,3923,3,0,27,0,0
38586,19293,38587,63,2782,33351000,2503,5,0,71,0,0
38587,19293,38586,2782,63,66649000,1764,8,0,90,0,0
38588,19294,38589,63,17,58605000,4324,1,0,95,0,0
38589,19294,38588,17,63,41393000,2017,4,10,94,0,0
38590,19295,38591,63,77,71061186,1266,1,0,55,0,1
38591,19295,38590,77,63,28938814,4850,7,0,66,0,0
38592,19296,38593,476,1076,10530000,3418,7,10,63,0,0
38593,19296,38592,1076,476,89469000,2633,8,0,11,0,0
38594,19297,38595,2,3821,61291361,4391,2,0,59,0,0
38595,19297,38594,3821,2,38707639,4488,8,0,70,0,1
38596,19298,38597,4048,3627,26359000,1508,3,0,34,0,0
38597,19298,38596,3627,4048,73641000,2270,6,0,34,0,0
38598,19299,38599,3409,3074,95057000,4372,5,0,33,0,0
38599,19299,38598,3074,3409,4942000,1664,2,1000,90,0,0
38600,19300,38601,76,63,82187319,2303,4,10,93,0,0
38601,19300,38600,63,76,17811681,1078,5,100,50,0,1
38602,19301,38603,907,1436,80260000,1869,8,100,83,0,0
38603,19301,38602,1436,907,19739000,2482,6,0,71,0,0
38604,19302,38605,87,1436,91446000,4047,1,10,27,0,0
38605,19302,38604,1436,87,8554000,2623,5,0,86,0,0
38606,19303,38607,820,1419,92522000,4725,8,0,19,0,0
38607,19303,38606,1419,820,7478000,2924,2,0,46,0,0
38608,19304,38609,1426,1419,95649000,2275,8,0,29,0,0
38609,19304,38608,1419,1426,4352000,1401,1,10,84,0,0
38610,19305,38611,265,3753,26799000,3884,6,100,81,0,0
38611,19305,38610,3753,265,73200000,1300,4,10,42,0,0
38612,19306,38613,4158,3759,81631000,2106,3,10,37,0,0
38613,19306,38612,3759,4158,18368000,2009,6,0,25,0,0
38614,19307,38615,468,4158,46153000,1871,2,0,36,0,0
38615,19307,38614,4158,468,53845000,1460,2,10,49,0,0
38616,19308,38617,3409,466,55181000,2152,8,0,85,0,0
38617,19308,38616,466,3409,44820000,1748,9,0,16,0,0
38618,19309,38619,3821,177,81044000,4232,2,0,67,0,0
38619,19309,38618,177,3821,18954000,3878,1,10,96,0,0
38620,19310,38621,150,130,75285956,3360,7,0,82,0,0
38621,19310,38620,130,150,24713044,1570,7,10,42,0,1
38622,19311,38623,98,4159,90861000,2193,1,1000,98,0,0
38623,19311,38622,4159,98,9137000,4595,3,1000,69,0,0
38624,19312,38625,4056,2010,46732000,1060,9,10,14,0,0
38625,19312,38624,2010,4056,53266000,4523,9,0,34,0,0
38626,19313,38627,3187,177,29158000,2767,9,0,40,0,0
38627,19313,38626,177,3187,70841000,1808,3,0,45,0,0
38628,19314,38629,4056,130,25380000,2146,6,0,60,0,0
38629,19314,38628,130,4056,74619000,4936,5,0,65,0,0
38630,19315,38631,263,4160,79062151,1449,6,0,64,0,1
38631,19315,38630,4160,263,20936849,1408,5,0,94,0,0
38632,19316,38633,4161,513,38954921,2028,2,0,17,0,7
38633,19316,38632,513,4161,61045079,3987,8,100,22,0,0
38634,19317,38635,3260,2592,73909000,2721,3,0,93,0,0
38635,19317,38634,2592,3260,26091000,3637,8,0,63,0,0
38636,19318,38637,4048,4162,75057017,1366,7,0,19,0,1
38637,19318,38636,4162,4048,24941983,3458,9,0,12,0,1
38638,19319,38639,4163,177,717000,2826,7,0,32,0,0
38639,19319,38638,177,4163,99283000,1999,7,10,98,0,0
38640,19320,38641,177,1833,50920843,2884,1,0,63,0,0
38641,19320,38640,1833,177,49080157,1315,6,0,39,0,1
38642,19321,38643,4158,3759,51401000,4390,6,0,98,0,0
38643,19321,38642,3759,4158,48599000,2843,7,1000,79,0,0
38644,19322,38645,3838,334,75763000,3256,4,0,96,0,0
38645,19322,38644,334,3838,24236000,4026,8,0,82,0,0
38646,19323,38647,4134,3164,23195000,1265,4,1000,37,0,0
38647,19323,38646,3164,4134,76804000,1314,4,0,24,0,0
38648,19324,38649,787,4141,33814000,4214,2,0,91,0,0
38649,19324,38648,4141,787,66185000,4843,8,0,65,0,1
38650,19325,38651,4164,344,40216754,1073,9,0,21,0,0
38651,19325,38650,344,4164,59783246,3934,8,0,44,0,1
38652,19326,38653,2687,177,74526000,3547,5,0,76,0,0
38653,19326,38652,177,2687,25474000,2986,4,0,90,0,0
38654,19327,38655,219,4048,33125000,4643,2,100,99,0,0
38655,19327,38654,4048,219,66874000,4205,8,100,98,0,0
38656,19328,38657,98,4123,27424000,3748,8,0,57,0,0
38657,19328,38656,4123,98,72576000,3097,2,0,36,0,0
38658,19329,38659,2302,2938,43326000,1113,7,0,75,0,0
38659,19329,38658,2938,2302,56674000,2061,9,0,73,0,0
38660,19330,38661,3750,4165,72830797,2549,9,0,85,0,2
38661,19330,38660,4165,3750,27169203,1499,3,10,78,0,2
38662,19331,38663,977,4037,10204000,1142,4,0,86,0,0
38663,19331,38662,4037,977,89796000,2422,4,0,49,0,0
38664,19332,38665,354,1419,2723433,3898,3,0,51,0,1
38665,19332,38664,1419,354,97277567,4196,5,0,71,0,0
38666,19333,38667,1475,4164,11585524,4057,1,0,52,0,1
38667,19333,38666,4164,1475,88414476,1251,3,1000,56,0,1
38668,19334,38669,3115,4160,71731000,4324,2,0,14,0,0
38669,19334,38668,4160,3115,28268000,4880,2,0,58,0,0
38670,19335,38671,177,227,72190000,4003,7,0,13,0,0
38671,19335,38670,227,177,27809000,2549,4,0,62,0,0
38672,19336,38673,3470,3150,91188000,3687,8,0,66,0,0
38673,19336,38672,3150,3470,8812000,4943,7,10,91,0,0
38674,19337,38675,334,4160,2643000,3209,4,1000,72,0,0
38675,19337,38674,4160,334,97357000,4529,7,0,34,0,0
38676,19338,38677,2653,3150,59995000,3176,5,0,58,0,0
38677,19338,38676,3150,2653,40006000,2405,7,1000,77,0,0
38678,19339,38679,3838,334,933000,1917,5,0,17,0,0
38679,19339,38678,334,3838,99066000,1779,9,100,79,0,0
38680,19340,38681,468,130,45980820,2253,7,0,81,0,2
38681,19340,38680,130,468,54018180,3587,3,0,23,0,0
38682,19341,38683,4016,4166,920000,1674,7,0,87,0,0
38683,19341,38682,4166,4016,99080000,3550,3,100,20,0,0
38684,19342,38685,2493,4167,53298791,2616,3,0,20,0,1
38685,19342,38684,4167,2493,46701209,3437,9,0,88,0,2
38686,19343,38687,756,4048,83678000,1017,6,0,93,0,0
38687,19343,38686,4048,756,16321000,3069,3,0,82,0,0
38688,19344,38689,468,2644,14542000,3821,8,0,49,0,0
38689,19344,38688,2644,468,85457000,4234,5,0,67,0,0
38690,19345,38691,1088,4168,18670606,1778,9,0,94,0,1
38691,19345,38690,4168,1088,81328394,3440,1,0,88,0,0
38692,19346,38693,4169,1420,76536597,1991,3,100,47,0,0
38693,19346,38692,1420,4169,23464403,1131,8,0,14,0,1
38694,19347,38695,3409,265,10235000,2203,5,10,78,0,0
38695,19347,38694,265,3409,89766000,2880,3,0,23,0,0
38696,19348,38697,2399,3409,84705000,3551,7,1000,41,0,0
38697,19348,38696,3409,2399,15294000,1443,5,0,97,0,0
38698,19349,38699,2500,3164,12254521,2895,4,0,74,0,0
38699,19349,38698,3164,2500,87745479,2954,4,0,29,0,1
38700,19350,38701,4069,326,19897000,2976,9,0,26,0,0
38701,19350,38700,326,4069,80103000,4595,5,0,64,0,0
38702,19351,38703,2500,334,99823000,3314,7,10,49,0,0
38703,19351,38702,334,2500,174000,2906,6,0,97,0,0
38704,19352,38705,46,2500,25258000,1037,4,0,94,0,0
38705,19352,38704,2500,46,74743000,1286,3,0,14,0,0
38706,19353,38707,201,202,47640000,3882,3,1000,11,0,0
38707,19353,38706,202,201,52359000,2006,3,0,94,0,0
38708,19354,38709,3439,1436,86811000,3307,3,0,26,0,0
38709,19354,38708,1436,3439,13189000,2543,6,10,28,0,0
38710,19355,38711,346,2500,66511000,2736,2,0,56,0,0
38711,19355,38710,2500,346,33490000,1609,4,0,81,0,0
38712,19356,38713,977,942,26251000,1635,5,10,40,0,0
38713,19356,38712,942,977,73748000,1461,5,0,38,0,0
38714,19357,38715,4123,278,92932000,3526,8,0,14,0,0
38715,19357,38714,278,4123,7067000,2353,2,0,98,0,0
38716,19358,38717,4143,359,23752000,3682,9,0,15,0,0
38717,19358,38716,359,4143,76247000,1746,9,0,11,0,0
38718,19359,38719,1816,4123,47450000,2134,7,0,75,0,0
38719,19359,38718,4123,1816,52549000,3817,9,10,63,0,0
38720,19360,38721,54,4123,34838000,2446,9,0,43,0,0
38721,19360,38720,4123,54,65163000,3402,1,0,64,0,0
38722,19361,38723,3123,3004,37828000,4160,3,0,95,0,0
38723,19361,38722,3004,3123,62170000,1335,7,10,37,0,0
38724,19362,38725,326,2440,39058000,4844,5,100,86,0,0
38725,19362,38724,2440,326,60942000,3190,3,0,27,0,0
38726,19363,38727,352,1833,76604000,2628,6,0,87,0,0
38727,19363,38726,1833,352,23397000,3629,8,10,12,0,0
38728,19364,38729,1474,1625,80056000,3101,9,0,81,0,0
